order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost
16884,5341,101,2025-08-24,Completed,Store Financing,0.0
16885,5125,101,2025-08-24,Completed,Credit Card,14.99
16886,5675,102,2025-08-24,Completed,Store Financing,0.0
16887,5372,102,2025-08-24,Completed,PayPal,0.0
16888,6004,101,2025-08-24,Completed,PayPal,24.99
16889,6380,101,2025-08-24,Completed,Bank Transfer,14.99
16890,5047,101,2025-08-24,Completed,Bank Transfer,14.99
16891,5126,101,2025-08-25,Completed,PayPal,9.99
16892,5073,101,2025-08-25,Completed,Bank Transfer,24.99
16893,5850,102,2025-08-25,Cancelled,PayPal,0.0
16894,5219,106,2025-08-25,Completed,Credit Card,0.0
16895,5781,105,2025-08-25,Completed,Apple Pay,0.0
16896,5617,101,2025-08-25,Returned,PayPal,24.99
16897,5932,102,2025-08-25,Completed,PayPal,0.0
16898,6055,101,2025-08-25,Completed,PayPal,24.99
16899,5170,105,2025-08-25,Returned,Bank Transfer,0.0
16900,5209,102,2025-08-25,Completed,PayPal,0.0
16901,5017,101,2025-08-25,Completed,Bank Transfer,24.99
16902,6278,102,2025-08-25,Completed,Apple Pay,0.0
16903,5747,106,2025-08-25,Completed,Apple Pay,0.0
16904,5548,107,2025-08-25,Completed,Store Financing,0.0
16905,5013,101,2025-08-26,Returned,PayPal,24.99
16906,6206,105,2025-08-26,Cancelled,Apple Pay,0.0
16907,5249,101,2025-08-26,Completed,Credit Card,24.99
16908,6422,101,2025-08-26,Completed,Apple Pay,0.0
16909,5490,101,2025-08-26,Completed,Credit Card,0.0
16910,5178,103,2025-08-26,Completed,PayPal,0.0
16911,5195,101,2025-08-26,Completed,Credit Card,24.99
16912,5371,101,2025-08-26,Completed,Store Financing,9.99
16913,5983,101,2025-08-26,Completed,Store Financing,24.99
16914,6260,101,2025-08-26,Completed,PayPal,0.0
16915,5634,102,2025-08-26,Completed,Store Financing,0.0
16916,5159,101,2025-08-27,Completed,PayPal,9.99
16917,5585,104,2025-08-27,Completed,Bank Transfer,0.0
16918,5913,101,2025-08-27,Completed,Store Financing,0.0
16919,5732,101,2025-08-27,Completed,PayPal,0.0
16920,6218,101,2025-08-27,Completed,Credit Card,14.99
16921,5479,107,2025-08-27,Completed,Credit Card,0.0
16922,6243,101,2025-08-27,Completed,Store Financing,9.99
16923,5965,103,2025-08-27,Completed,Store Financing,0.0
16924,5367,101,2025-08-27,Completed,Credit Card,9.99
16925,5143,104,2025-08-27,Completed,Bank Transfer,0.0
16926,5085,102,2025-08-27,Returned,Credit Card,0.0
16927,6264,101,2025-08-27,Completed,PayPal,0.0
16928,5247,101,2025-08-27,Completed,Apple Pay,24.99
16929,6413,101,2025-08-28,Completed,PayPal,9.99
16930,6001,103,2025-08-28,Completed,Apple Pay,0.0
16931,6453,102,2025-08-28,Completed,PayPal,0.0
16932,5453,103,2025-08-28,Completed,Store Financing,0.0
16933,6054,101,2025-08-28,Completed,PayPal,14.99
16934,5111,101,2025-08-28,Completed,PayPal,24.99
16935,6047,108,2025-08-28,Completed,Credit Card,0.0
16936,6223,108,2025-08-28,Completed,Bank Transfer,0.0
16937,6212,101,2025-08-28,Completed,PayPal,9.99
16938,5219,101,2025-08-28,Completed,Store Financing,0.0
16939,5598,101,2025-08-29,Completed,Bank Transfer,14.99
16940,5055,102,2025-08-29,Completed,Apple Pay,0.0
16941,6473,101,2025-08-29,Completed,Bank Transfer,0.0
16942,5016,101,2025-08-29,Completed,PayPal,0.0
16943,5875,108,2025-08-29,Completed,PayPal,0.0
16944,6134,102,2025-08-29,Completed,Store Financing,0.0
16945,6273,101,2025-08-30,Completed,Store Financing,9.99
16946,5684,101,2025-08-30,Returned,Credit Card,14.99
16947,5863,101,2025-08-30,Completed,PayPal,0.0
16948,5181,101,2025-08-30,Completed,Credit Card,0.0
16949,6212,102,2025-08-30,Completed,Credit Card,0.0
16950,5046,108,2025-08-30,Completed,Store Financing,0.0
16951,5085,101,2025-08-30,Completed,Bank Transfer,9.99
16952,6063,101,2025-08-30,Completed,Store Financing,0.0
16953,5103,101,2025-08-30,Completed,Bank Transfer,24.99
16954,5220,104,2025-08-30,Completed,Bank Transfer,0.0
16955,6371,101,2025-08-30,Completed,Store Financing,9.99
16956,6304,104,2025-08-30,Completed,PayPal,0.0
16957,6444,104,2025-08-30,Completed,Store Financing,0.0
16958,5320,101,2025-08-30,Completed,Store Financing,9.99
16959,5471,107,2025-08-31,Completed,Apple Pay,0.0
16960,5844,101,2025-08-31,Completed,Credit Card,9.99
16961,5666,105,2025-08-31,Completed,PayPal,0.0
16962,5282,101,2025-08-31,Completed,PayPal,14.99
16963,5429,101,2025-08-31,Completed,PayPal,9.99
16964,5564,103,2025-08-31,Completed,Store Financing,0.0
16965,5244,105,2025-08-31,Completed,Bank Transfer,0.0
16966,6074,107,2025-08-31,Completed,PayPal,0.0
16967,5420,104,2025-08-31,Completed,Credit Card,0.0
16968,5195,101,2025-08-31,Completed,Credit Card,24.99
16969,5669,107,2025-08-31,Completed,Credit Card,0.0
16970,6179,101,2025-08-31,Completed,Credit Card,9.99
16971,5255,101,2025-08-31,Completed,Credit Card,14.99
16972,5334,104,2025-08-31,Completed,PayPal,0.0
16973,5468,101,2025-09-01,Completed,PayPal,9.99
16974,5745,101,2025-09-01,Completed,PayPal,14.99
16975,6473,101,2025-09-01,Completed,Credit Card,14.99
16976,5396,102,2025-09-01,Completed,Bank Transfer,0.0
16977,5358,101,2025-09-01,Returned,PayPal,14.99
16978,6149,101,2025-09-01,Completed,Bank Transfer,24.99
16979,5262,101,2025-09-02,Completed,PayPal,9.99
16980,5969,101,2025-09-02,Completed,Bank Transfer,14.99
16981,6361,102,2025-09-02,Completed,Credit Card,0.0
16982,6259,101,2025-09-02,Completed,Store Financing,9.99
16983,5155,101,2025-09-02,Cancelled,Bank Transfer,24.99
16984,6484,101,2025-09-02,Completed,Bank Transfer,14.99
16985,5419,106,2025-09-02,Completed,Credit Card,0.0
16986,5814,101,2025-09-02,Completed,Credit Card,0.0
16987,6137,101,2025-09-02,Completed,Credit Card,9.99
16988,5372,101,2025-09-02,Completed,Apple Pay,24.99
16989,6203,101,2025-09-02,Completed,Credit Card,24.99
16990,5250,101,2025-09-02,Completed,Bank Transfer,24.99
16991,5894,108,2025-09-02,Completed,Bank Transfer,0.0
16992,5981,108,2025-09-02,Completed,Bank Transfer,0.0
16993,5312,101,2025-09-03,Completed,Credit Card,9.99
16994,5753,103,2025-09-03,Completed,Store Financing,0.0
16995,5965,104,2025-09-03,Completed,Store Financing,0.0
16996,5718,101,2025-09-03,Completed,Apple Pay,9.99
16997,5353,102,2025-09-03,Completed,Credit Card,0.0
16998,5185,101,2025-09-03,Completed,PayPal,14.99
16999,5468,101,2025-09-03,Completed,PayPal,14.99
17000,5375,101,2025-09-03,Completed,Store Financing,24.99
17001,5125,101,2025-09-03,Completed,Credit Card,9.99
17002,5537,101,2025-09-03,Completed,Bank Transfer,9.99
17003,5911,101,2025-09-03,Completed,Bank Transfer,0.0
17004,5112,101,2025-09-04,Completed,Apple Pay,0.0
17005,6137,101,2025-09-04,Completed,Apple Pay,14.99
17006,6326,101,2025-09-04,Completed,Credit Card,14.99
17007,5308,101,2025-09-04,Completed,Credit Card,14.99
17008,5704,108,2025-09-04,Completed,Credit Card,0.0
17009,5085,101,2025-09-04,Completed,Apple Pay,0.0
17010,5658,101,2025-09-04,Completed,Bank Transfer,0.0
17011,5930,102,2025-09-04,Cancelled,PayPal,0.0
17012,5164,105,2025-09-04,Completed,PayPal,0.0
17013,5058,101,2025-09-05,Completed,PayPal,9.99
17014,6421,101,2025-09-05,Completed,Store Financing,0.0
17015,5680,106,2025-09-05,Completed,Apple Pay,0.0
17016,5967,103,2025-09-05,Completed,Credit Card,0.0
17017,6047,101,2025-09-05,Completed,Store Financing,14.99
17018,6071,101,2025-09-05,Completed,Bank Transfer,14.99
17019,5585,101,2025-09-05,Completed,Store Financing,24.99
17020,6159,101,2025-09-05,Completed,Credit Card,24.99
17021,5202,101,2025-09-05,Completed,PayPal,24.99
17022,5768,104,2025-09-06,Completed,PayPal,0.0
17023,6482,101,2025-09-06,Completed,Bank Transfer,0.0
17024,5114,108,2025-09-06,Completed,Apple Pay,0.0
17025,6179,102,2025-09-06,Completed,PayPal,0.0
17026,5981,107,2025-09-06,Completed,Bank Transfer,0.0
17027,5574,101,2025-09-06,Completed,Apple Pay,0.0
17028,6278,102,2025-09-06,Completed,Apple Pay,0.0
17029,5098,104,2025-09-06,Returned,Bank Transfer,0.0
17030,5346,104,2025-09-06,Completed,Apple Pay,0.0
17031,5538,101,2025-09-06,Completed,Store Financing,0.0
17032,6468,107,2025-09-06,Completed,Apple Pay,0.0
17033,5643,101,2025-09-06,Completed,PayPal,9.99
17034,5468,107,2025-09-07,Returned,Apple Pay,0.0
17035,5761,107,2025-09-07,Completed,PayPal,0.0
17036,6480,106,2025-09-07,Completed,Apple Pay,0.0
17037,5601,101,2025-09-07,Completed,Store Financing,24.99
17038,5297,101,2025-09-07,Completed,PayPal,24.99
17039,5117,101,2025-09-07,Completed,Store Financing,24.99
17040,5948,104,2025-09-07,Completed,Bank Transfer,0.0
17041,5742,101,2025-09-07,Completed,Bank Transfer,9.99
17042,5468,101,2025-09-07,Completed,Bank Transfer,9.99
17043,5379,103,2025-09-07,Completed,PayPal,0.0
17044,6292,101,2025-09-07,Completed,Credit Card,24.99
17045,5159,101,2025-09-07,Cancelled,Credit Card,24.99
17046,6453,101,2025-09-07,Cancelled,Store Financing,9.99
17047,5398,101,2025-09-07,Completed,PayPal,9.99
17048,6330,107,2025-09-07,Completed,Apple Pay,0.0
17049,5109,102,2025-09-07,Completed,Store Financing,0.0
17050,6281,101,2025-09-08,Completed,Bank Transfer,0.0
17051,5094,105,2025-09-08,Completed,PayPal,0.0
17052,6203,101,2025-09-08,Completed,Store Financing,0.0
17053,5551,101,2025-09-08,Completed,Apple Pay,14.99
17054,6353,104,2025-09-08,Completed,Credit Card,0.0
17055,6171,101,2025-09-08,Returned,PayPal,9.99
17056,5516,101,2025-09-08,Completed,Credit Card,24.99
17057,5984,101,2025-09-09,Completed,Apple Pay,9.99
17058,5560,101,2025-09-09,Completed,Bank Transfer,14.99
17059,6470,101,2025-09-09,Completed,Credit Card,0.0
17060,5733,101,2025-09-09,Completed,PayPal,9.99
17061,5651,101,2025-09-09,Completed,Store Financing,9.99
17062,5055,101,2025-09-09,Completed,PayPal,0.0
17063,5376,102,2025-09-09,Completed,Store Financing,0.0
17064,5485,101,2025-09-09,Completed,PayPal,14.99
17065,5020,108,2025-09-09,Completed,PayPal,0.0
17066,5132,101,2025-09-09,Completed,Apple Pay,9.99
17067,6461,101,2025-09-10,Completed,Bank Transfer,14.99
17068,6498,101,2025-09-10,Completed,PayPal,0.0
17069,5479,108,2025-09-10,Completed,Bank Transfer,0.0
17070,5943,101,2025-09-10,Completed,Credit Card,0.0
17071,6436,108,2025-09-10,Completed,Store Financing,0.0
17072,5077,101,2025-09-10,Completed,Credit Card,9.99
17073,5003,108,2025-09-10,Completed,Store Financing,0.0
17074,6247,103,2025-09-10,Completed,Credit Card,0.0
17075,5545,101,2025-09-10,Completed,Store Financing,14.99
17076,6161,108,2025-09-10,Completed,Credit Card,0.0
17077,6409,108,2025-09-10,Completed,Store Financing,0.0
17078,6171,102,2025-09-10,Completed,Bank Transfer,0.0
17079,5172,107,2025-09-11,Completed,PayPal,0.0
17080,5634,101,2025-09-11,Completed,Credit Card,24.99
17081,6175,101,2025-09-11,Completed,Bank Transfer,9.99
17082,6463,101,2025-09-11,Completed,PayPal,24.99
17083,5326,108,2025-09-11,Completed,Store Financing,0.0
17084,5385,101,2025-09-11,Completed,PayPal,24.99
17085,5132,108,2025-09-11,Completed,Credit Card,0.0
17086,6330,107,2025-09-11,Completed,Apple Pay,0.0
17087,6241,101,2025-09-11,Completed,Apple Pay,14.99
17088,5985,101,2025-09-11,Returned,PayPal,24.99
17089,5696,101,2025-09-11,Completed,Store Financing,9.99
17090,5891,101,2025-09-12,Completed,PayPal,9.99
17091,5271,108,2025-09-12,Completed,Apple Pay,0.0
17092,5591,101,2025-09-12,Returned,Bank Transfer,9.99
17093,6215,101,2025-09-12,Completed,Credit Card,0.0
17094,6203,101,2025-09-12,Completed,Apple Pay,9.99
17095,5354,108,2025-09-12,Completed,Credit Card,0.0
17096,5647,102,2025-09-12,Completed,PayPal,0.0
17097,5694,108,2025-09-12,Completed,PayPal,0.0
17098,5193,108,2025-09-12,Completed,PayPal,0.0
17099,5126,101,2025-09-12,Completed,PayPal,14.99
17100,5047,101,2025-09-12,Completed,Bank Transfer,0.0
17101,5562,101,2025-09-12,Completed,Credit Card,24.99
17102,5238,103,2025-09-12,Completed,Credit Card,0.0
17103,5261,101,2025-09-12,Completed,Apple Pay,24.99
17104,5141,101,2025-09-13,Completed,Credit Card,14.99
17105,6315,101,2025-09-13,Completed,Apple Pay,24.99
17106,6134,101,2025-09-13,Completed,Bank Transfer,9.99
17107,6315,101,2025-09-13,Completed,Apple Pay,14.99
17108,5666,105,2025-09-13,Completed,Store Financing,0.0
17109,6399,107,2025-09-13,Completed,Store Financing,0.0
17110,5147,101,2025-09-13,Completed,Store Financing,24.99
17111,5647,101,2025-09-13,Completed,PayPal,0.0
17112,6162,107,2025-09-14,Completed,Apple Pay,0.0
17113,5754,101,2025-09-14,Completed,Store Financing,24.99
17114,5109,102,2025-09-14,Completed,Store Financing,0.0
17115,5364,101,2025-09-14,Completed,Store Financing,24.99
17116,5256,101,2025-09-14,Completed,Store Financing,14.99
17117,5174,101,2025-09-14,Completed,Bank Transfer,0.0
17118,5225,101,2025-09-14,Completed,PayPal,0.0
17119,5426,108,2025-09-14,Completed,Apple Pay,0.0
17120,5630,101,2025-09-14,Completed,Apple Pay,0.0
17121,5061,101,2025-09-15,Completed,Store Financing,0.0
17122,6275,103,2025-09-15,Completed,PayPal,0.0
17123,5081,101,2025-09-15,Completed,Apple Pay,9.99
17124,6050,101,2025-09-15,Completed,Apple Pay,0.0
17125,5202,101,2025-09-15,Completed,Bank Transfer,14.99
17126,5563,106,2025-09-15,Completed,Credit Card,0.0
17127,5421,101,2025-09-15,Completed,Store Financing,14.99
17128,5713,101,2025-09-15,Completed,PayPal,14.99
17129,5848,102,2025-09-15,Completed,PayPal,0.0
17130,5003,107,2025-09-15,Completed,Store Financing,0.0
17131,5197,101,2025-09-15,Completed,Store Financing,9.99
17132,5602,108,2025-09-16,Completed,Apple Pay,0.0
17133,5048,101,2025-09-16,Completed,Credit Card,14.99
17134,6368,101,2025-09-16,Completed,Store Financing,14.99
17135,5062,106,2025-09-16,Completed,PayPal,0.0
17136,6387,101,2025-09-16,Completed,Credit Card,14.99
17137,5521,104,2025-09-16,Completed,Apple Pay,0.0
17138,6419,101,2025-09-16,Returned,Bank Transfer,0.0
17139,6381,104,2025-09-16,Completed,PayPal,0.0
17140,6107,102,2025-09-16,Completed,Apple Pay,0.0
17141,6315,104,2025-09-17,Completed,Bank Transfer,0.0
17142,5085,102,2025-09-17,Completed,Store Financing,0.0
17143,6203,101,2025-09-17,Completed,Store Financing,14.99
17144,5305,103,2025-09-17,Completed,PayPal,0.0
17145,5183,107,2025-09-17,Completed,Apple Pay,0.0
17146,5629,105,2025-09-17,Completed,Credit Card,0.0
17147,5022,101,2025-09-17,Completed,Apple Pay,9.99
17148,5081,101,2025-09-17,Completed,Apple Pay,14.99
17149,6409,101,2025-09-18,Completed,Credit Card,0.0
17150,5224,101,2025-09-18,Completed,Credit Card,14.99
17151,5315,101,2025-09-18,Returned,Credit Card,24.99
17152,5136,101,2025-09-18,Completed,Bank Transfer,0.0
17153,5438,108,2025-09-18,Completed,Credit Card,0.0
17154,5765,101,2025-09-18,Completed,Store Financing,9.99
17155,6281,101,2025-09-18,Completed,Bank Transfer,14.99
17156,6071,104,2025-09-18,Completed,Apple Pay,0.0
17157,6435,101,2025-09-18,Completed,Credit Card,0.0
17158,5362,101,2025-09-18,Completed,Apple Pay,24.99
17159,5136,105,2025-09-18,Completed,Store Financing,0.0
17160,5844,101,2025-09-18,Completed,PayPal,14.99
17161,5114,107,2025-09-19,Returned,Credit Card,0.0
17162,5384,101,2025-09-19,Completed,Apple Pay,9.99
17163,5598,101,2025-09-19,Completed,Credit Card,9.99
17164,5784,102,2025-09-19,Completed,Store Financing,0.0
17165,6041,102,2025-09-19,Completed,Credit Card,0.0
17166,6037,101,2025-09-19,Returned,Credit Card,9.99
17167,5621,107,2025-09-19,Completed,Bank Transfer,0.0
17168,5103,101,2025-09-19,Completed,Bank Transfer,14.99
17169,6392,101,2025-09-20,Completed,Store Financing,9.99
17170,6010,102,2025-09-20,Completed,Credit Card,0.0
17171,5704,107,2025-09-20,Completed,Store Financing,0.0
17172,5663,103,2025-09-20,Cancelled,PayPal,0.0
17173,5107,101,2025-09-20,Completed,Bank Transfer,14.99
17174,5801,102,2025-09-20,Completed,Apple Pay,0.0
17175,5431,101,2025-09-20,Cancelled,Credit Card,9.99
17176,5601,104,2025-09-20,Completed,Apple Pay,0.0
17177,5257,101,2025-09-21,Completed,Apple Pay,14.99
17178,6098,103,2025-09-21,Completed,Credit Card,0.0
17179,6094,102,2025-09-21,Completed,PayPal,0.0
17180,6464,103,2025-09-21,Completed,Bank Transfer,0.0
17181,5197,105,2025-09-21,Completed,Credit Card,0.0
17182,6016,101,2025-09-21,Completed,PayPal,14.99
17183,6500,101,2025-09-21,Completed,PayPal,0.0
17184,6330,108,2025-09-21,Completed,Credit Card,0.0
17185,6435,101,2025-09-22,Completed,PayPal,9.99
17186,6252,103,2025-09-22,Completed,PayPal,0.0
17187,6175,101,2025-09-22,Completed,Credit Card,9.99
17188,5597,101,2025-09-22,Completed,PayPal,24.99
17189,6175,101,2025-09-22,Completed,Apple Pay,9.99
17190,6461,108,2025-09-22,Completed,Store Financing,0.0
17191,5134,103,2025-09-22,Completed,PayPal,0.0
17192,5942,101,2025-09-22,Completed,PayPal,0.0
17193,6074,101,2025-09-23,Completed,Apple Pay,14.99
17194,5591,101,2025-09-23,Completed,Bank Transfer,14.99
17195,5055,101,2025-09-23,Completed,Bank Transfer,9.99
17196,5587,101,2025-09-23,Completed,Store Financing,0.0
17197,5247,107,2025-09-23,Completed,Bank Transfer,0.0
17198,5705,106,2025-09-23,Completed,Store Financing,0.0
17199,5087,103,2025-09-23,Completed,Store Financing,0.0
17200,5364,101,2025-09-23,Completed,PayPal,14.99
17201,5801,101,2025-09-23,Completed,Bank Transfer,0.0
17202,6471,101,2025-09-23,Completed,Bank Transfer,0.0
17203,6450,106,2025-09-23,Completed,Bank Transfer,0.0
17204,5132,101,2025-09-23,Completed,Credit Card,9.99
17205,5103,102,2025-09-23,Completed,Store Financing,0.0
17206,6399,101,2025-09-23,Completed,PayPal,24.99
17207,6441,105,2025-09-24,Returned,PayPal,0.0
17208,5215,108,2025-09-24,Completed,Store Financing,0.0
17209,6252,101,2025-09-24,Completed,Credit Card,24.99
17210,5863,101,2025-09-24,Completed,Credit Card,9.99
17211,6171,101,2025-09-24,Completed,Bank Transfer,0.0
17212,6012,101,2025-09-24,Returned,Credit Card,0.0
17213,6482,103,2025-09-24,Completed,Apple Pay,0.0
17214,5786,101,2025-09-25,Completed,Credit Card,9.99
17215,6336,101,2025-09-25,Completed,Apple Pay,14.99
17216,6399,101,2025-09-25,Completed,Bank Transfer,0.0
17217,6071,101,2025-09-25,Completed,Credit Card,24.99
17218,5656,105,2025-09-25,Completed,Credit Card,0.0
17219,5138,107,2025-09-25,Completed,Store Financing,0.0
17220,5721,101,2025-09-25,Completed,Bank Transfer,24.99
17221,5136,105,2025-09-25,Completed,Bank Transfer,0.0
17222,6433,101,2025-09-25,Completed,Store Financing,24.99
17223,5039,101,2025-09-25,Completed,Apple Pay,9.99
17224,5929,102,2025-09-25,Completed,Credit Card,0.0
17225,6497,105,2025-09-25,Completed,Credit Card,0.0
17226,5587,101,2025-09-26,Completed,PayPal,9.99
17227,6396,101,2025-09-26,Cancelled,Store Financing,24.99
17228,5277,103,2025-09-26,Completed,Store Financing,0.0
17229,5687,101,2025-09-26,Completed,Store Financing,24.99
17230,5814,101,2025-09-26,Completed,Bank Transfer,9.99
17231,6321,108,2025-09-26,Completed,Credit Card,0.0
17232,6087,101,2025-09-26,Completed,Credit Card,0.0
17233,5829,101,2025-09-26,Completed,Store Financing,14.99
17234,6368,107,2025-09-26,Completed,Credit Card,0.0
17235,5666,101,2025-09-26,Cancelled,Bank Transfer,9.99
17236,5922,101,2025-09-26,Completed,Store Financing,0.0
17237,6451,105,2025-09-26,Completed,Credit Card,0.0
17238,6172,107,2025-09-27,Completed,Bank Transfer,0.0
17239,6063,101,2025-09-27,Completed,Credit Card,24.99
17240,6409,101,2025-09-27,Completed,PayPal,24.99
17241,5051,101,2025-09-27,Completed,Bank Transfer,24.99
17242,6188,101,2025-09-27,Completed,Apple Pay,14.99
17243,5475,101,2025-09-27,Completed,Bank Transfer,9.99
17244,5629,101,2025-09-27,Completed,Bank Transfer,9.99
17245,5761,101,2025-09-27,Completed,Store Financing,0.0
17246,5984,103,2025-09-27,Completed,Bank Transfer,0.0
17247,5895,101,2025-09-27,Completed,PayPal,24.99
17248,5313,102,2025-09-27,Completed,Apple Pay,0.0
17249,6124,101,2025-09-27,Completed,Store Financing,9.99
17250,6292,102,2025-09-27,Completed,Bank Transfer,0.0
17251,6189,107,2025-09-27,Completed,Credit Card,0.0
17252,6477,101,2025-09-27,Completed,Bank Transfer,24.99
17253,6292,102,2025-09-27,Completed,Apple Pay,0.0
17254,6464,101,2025-09-28,Completed,Bank Transfer,0.0
17255,5361,101,2025-09-28,Completed,Store Financing,24.99
17256,5131,102,2025-09-28,Completed,PayPal,0.0
17257,6139,101,2025-09-28,Completed,PayPal,0.0
17258,6040,101,2025-09-28,Completed,Apple Pay,0.0
17259,5355,101,2025-09-28,Completed,Bank Transfer,9.99
17260,5530,101,2025-09-28,Cancelled,Apple Pay,0.0
17261,5540,101,2025-09-28,Completed,PayPal,14.99
17262,5630,101,2025-09-28,Completed,Bank Transfer,14.99
17263,5459,101,2025-09-28,Completed,PayPal,14.99
17264,6230,101,2025-09-28,Completed,Store Financing,9.99
17265,5948,101,2025-09-28,Completed,Bank Transfer,9.99
17266,5705,105,2025-09-28,Completed,Bank Transfer,0.0
17267,6188,101,2025-09-28,Completed,Store Financing,14.99
17268,6005,101,2025-09-28,Completed,Apple Pay,0.0
17269,5814,101,2025-09-28,Completed,Bank Transfer,24.99
17270,6333,101,2025-09-29,Completed,PayPal,0.0
17271,5618,101,2025-09-29,Completed,Bank Transfer,14.99
17272,5948,101,2025-09-29,Completed,Store Financing,24.99
17273,5039,101,2025-09-29,Completed,Apple Pay,0.0
17274,5330,101,2025-09-29,Completed,Credit Card,9.99
17275,6281,101,2025-09-29,Completed,Credit Card,0.0
17276,5595,101,2025-09-29,Returned,PayPal,9.99
17277,6117,101,2025-09-29,Returned,Bank Transfer,24.99
17278,5396,101,2025-09-29,Completed,Store Financing,24.99
17279,6430,108,2025-09-29,Completed,Bank Transfer,0.0
17280,6047,107,2025-09-29,Completed,Store Financing,0.0
17281,5809,101,2025-09-29,Completed,Apple Pay,0.0
17282,5085,102,2025-09-29,Completed,PayPal,0.0
17283,5482,102,2025-09-29,Returned,Bank Transfer,0.0
17284,6092,105,2025-09-30,Cancelled,Credit Card,0.0
17285,5540,101,2025-09-30,Completed,PayPal,24.99
17286,5533,102,2025-09-30,Completed,PayPal,0.0
17287,6041,102,2025-09-30,Completed,Bank Transfer,0.0
17288,6399,107,2025-09-30,Completed,PayPal,0.0
17289,5085,102,2025-09-30,Completed,PayPal,0.0
17290,5393,101,2025-09-30,Returned,Store Financing,0.0
17291,5518,101,2025-09-30,Returned,Bank Transfer,9.99
17292,5085,101,2025-09-30,Completed,Bank Transfer,14.99
17293,6210,106,2025-09-30,Completed,Store Financing,0.0
17294,5355,108,2025-10-01,Completed,Bank Transfer,0.0
17295,5948,104,2025-10-01,Completed,Apple Pay,0.0
17296,5859,101,2025-10-01,Completed,Store Financing,24.99
17297,6153,101,2025-10-01,Completed,Bank Transfer,24.99
17298,6436,101,2025-10-01,Completed,Bank Transfer,24.99
17299,5542,101,2025-10-01,Cancelled,PayPal,0.0
17300,5892,106,2025-10-01,Completed,Apple Pay,0.0
17301,5226,107,2025-10-02,Completed,Apple Pay,0.0
17302,5408,108,2025-10-02,Completed,Store Financing,0.0
17303,6228,101,2025-10-02,Returned,Store Financing,9.99
17304,6188,104,2025-10-02,Completed,PayPal,0.0
17305,5841,101,2025-10-02,Completed,Store Financing,0.0
17306,6228,101,2025-10-02,Completed,Credit Card,24.99
17307,6274,105,2025-10-02,Completed,PayPal,0.0
17308,5567,101,2025-10-02,Completed,Bank Transfer,0.0
17309,5968,101,2025-10-02,Completed,Apple Pay,0.0
17310,6163,106,2025-10-02,Completed,Apple Pay,0.0
17311,5020,108,2025-10-03,Completed,Credit Card,0.0
17312,5696,102,2025-10-03,Completed,Apple Pay,0.0
17313,5052,104,2025-10-03,Completed,Credit Card,0.0
17314,5192,101,2025-10-03,Completed,PayPal,9.99
17315,6339,103,2025-10-03,Completed,Store Financing,0.0
17316,6160,101,2025-10-03,Completed,Store Financing,24.99
17317,5295,101,2025-10-04,Completed,Bank Transfer,24.99
17318,5284,101,2025-10-04,Completed,Bank Transfer,24.99
17319,6214,101,2025-10-04,Completed,PayPal,9.99
17320,5517,106,2025-10-04,Completed,Store Financing,0.0
17321,5376,101,2025-10-04,Completed,Bank Transfer,24.99
17322,5689,104,2025-10-04,Completed,PayPal,0.0
17323,6166,107,2025-10-04,Completed,Credit Card,0.0
17324,5418,101,2025-10-04,Cancelled,PayPal,0.0
17325,5101,103,2025-10-04,Completed,Credit Card,0.0
17326,5913,101,2025-10-04,Completed,PayPal,0.0
17327,5545,101,2025-10-04,Completed,Bank Transfer,9.99
17328,6074,101,2025-10-04,Completed,Credit Card,24.99
17329,5147,101,2025-10-04,Completed,Apple Pay,24.99
17330,6443,101,2025-10-04,Completed,Credit Card,14.99
17331,6033,101,2025-10-04,Returned,Apple Pay,0.0
17332,6043,101,2025-10-05,Completed,Store Financing,0.0
17333,5250,101,2025-10-05,Completed,Store Financing,0.0
17334,6180,101,2025-10-05,Completed,Bank Transfer,0.0
17335,5246,101,2025-10-05,Returned,Credit Card,9.99
17336,5786,101,2025-10-05,Completed,PayPal,9.99
17337,5667,101,2025-10-05,Completed,Credit Card,14.99
17338,5282,101,2025-10-05,Completed,Apple Pay,9.99
17339,5018,101,2025-10-05,Completed,Apple Pay,0.0
17340,5609,101,2025-10-05,Completed,PayPal,14.99
17341,5891,108,2025-10-05,Completed,Bank Transfer,0.0
17342,5916,101,2025-10-05,Completed,Credit Card,0.0
17343,6294,102,2025-10-05,Completed,Store Financing,0.0
17344,5184,101,2025-10-06,Completed,Apple Pay,0.0
17345,6074,101,2025-10-06,Completed,Apple Pay,9.99
17346,6463,104,2025-10-06,Completed,Credit Card,0.0
17347,6437,108,2025-10-06,Completed,PayPal,0.0
17348,5109,101,2025-10-06,Completed,Bank Transfer,0.0
17349,5318,101,2025-10-06,Completed,Credit Card,24.99
17350,6410,101,2025-10-06,Completed,Store Financing,14.99
17351,6153,101,2025-10-06,Completed,Store Financing,14.99
17352,6075,101,2025-10-06,Completed,Credit Card,9.99
17353,5775,103,2025-10-06,Completed,Credit Card,0.0
17354,6179,102,2025-10-07,Completed,Credit Card,0.0
17355,5270,101,2025-10-07,Completed,Apple Pay,9.99
17356,5407,101,2025-10-07,Completed,Apple Pay,9.99
17357,5209,101,2025-10-07,Completed,Apple Pay,14.99
17358,5853,106,2025-10-07,Completed,PayPal,0.0
