item_id,order_id,product_id,quantity,unit_price,discount_percent
63350,16978,1004,1,160.0,0.15
63351,16979,1010,1,119.0,0.0
63352,16980,1012,1,49.0,0.05
63353,16981,1009,1,320.0,0.0
63354,16981,1003,1,89.0,0.0
63355,16981,1018,1,175.0,0.0
63356,16981,1002,2,680.0,0.0
63357,16982,1007,1,75.0,0.0
63358,16983,1011,1,520.0,0.05
63359,16984,1013,2,95.0,0.0
63360,16984,1005,2,55.0,0.0
63361,16984,1002,1,680.0,0.0
63362,16984,1014,4,149.0,0.0
63363,16985,1010,1,119.0,0.0
63364,16985,1003,1,89.0,0.05
63365,16986,1011,1,520.0,0.0
63366,16986,1001,1,450.0,0.25
63367,16986,1015,1,890.0,0.1
63368,16986,1007,1,75.0,0.0
63369,16986,1020,1,310.0,0.15
63370,16987,1013,1,95.0,0.0
63371,16987,1001,1,450.0,0.2
63372,16988,1016,1,210.0,0.05
63373,16988,1020,1,310.0,0.25
63374,16989,1004,1,160.0,0.1
63375,16989,1020,1,310.0,0.2
63376,16990,1015,1,890.0,0.0
63377,16991,1007,1,75.0,0.05
63378,16991,1019,1,260.0,0.0
63379,16992,1011,2,520.0,0.0
63380,16992,1020,4,310.0,0.1
63381,16992,1018,2,175.0,0.0
63382,16992,1017,1,45.0,0.0
63383,16993,1012,4,49.0,0.25
63384,16993,1017,1,45.0,0.0
63385,16993,1018,1,175.0,0.2
63386,16994,1019,1,260.0,0.0
63387,16994,1002,2,680.0,0.1
63388,16995,1007,3,75.0,0.15
63389,16995,1020,1,310.0,0.05
63390,16995,1009,1,320.0,0.05
63391,16996,1014,1,149.0,0.15
63392,16997,1011,1,520.0,0.15
63393,16997,1006,1,130.0,0.05
63394,16997,1020,1,310.0,0.05
63395,16998,1003,1,89.0,0.0
63396,16998,1011,4,520.0,0.1
63397,16999,1006,1,130.0,0.0
63398,17000,1006,1,130.0,0.0
63399,17000,1010,1,119.0,0.15
63400,17000,1007,1,75.0,0.0
63401,17001,1011,1,520.0,0.15
63402,17001,1003,1,89.0,0.1
63403,17001,1005,1,55.0,0.0
63404,17001,1008,1,240.0,0.0
63405,17002,1013,1,95.0,0.1
63406,17003,1003,2,89.0,0.2
63407,17003,1009,1,320.0,0.05
63408,17003,1016,1,210.0,0.1
63409,17003,1010,1,119.0,0.1
63410,17004,1019,1,260.0,0.0
63411,17004,1007,2,75.0,0.05
63412,17005,1014,1,149.0,0.15
63413,17006,1016,1,210.0,0.0
63414,17006,1014,3,149.0,0.15
63415,17007,1019,1,260.0,0.0
63416,17008,1015,2,890.0,0.0
63417,17009,1018,1,175.0,0.15
63418,17010,1020,1,310.0,0.1
63419,17010,1015,1,890.0,0.0
63420,17010,1002,1,680.0,0.15
63421,17011,1015,3,890.0,0.0
63422,17011,1006,1,130.0,0.0
63423,17012,1006,3,130.0,0.0
63424,17013,1008,1,240.0,0.0
63425,17013,1014,2,149.0,0.0
63426,17014,1014,1,149.0,0.0
63427,17015,1015,1,890.0,0.2
63428,17016,1005,1,55.0,0.0
63429,17016,1006,1,130.0,0.1
63430,17017,1019,1,260.0,0.05
63431,17018,1009,1,320.0,0.05
63432,17018,1010,1,119.0,0.1
63433,17019,1002,1,680.0,0.0
63434,17019,1018,1,175.0,0.0
63435,17020,1016,1,210.0,0.0
63436,17020,1019,1,260.0,0.1
63437,17020,1003,2,89.0,0.0
63438,17020,1005,1,55.0,0.0
63439,17020,1014,3,149.0,0.1
63440,17021,1018,1,175.0,0.0
63441,17021,1001,1,450.0,0.2
63442,17022,1007,1,75.0,0.1
63443,17023,1016,1,210.0,0.0
63444,17023,1011,1,520.0,0.05
63445,17023,1007,2,75.0,0.3
63446,17024,1008,1,240.0,0.0
63447,17025,1002,1,680.0,0.0
63448,17025,1012,1,49.0,0.05
63449,17026,1019,1,260.0,0.0
63450,17027,1004,1,160.0,0.15
63451,17027,1011,1,520.0,0.0
63452,17027,1018,2,175.0,0.2
63453,17027,1016,1,210.0,0.05
63454,17028,1008,1,240.0,0.0
63455,17028,1005,1,55.0,0.1
63456,17029,1010,3,119.0,0.15
63457,17029,1002,1,680.0,0.0
63458,17029,1017,1,45.0,0.15
63459,17030,1016,1,210.0,0.0
63460,17030,1020,1,310.0,0.0
63461,17030,1019,2,260.0,0.0
63462,17030,1017,1,45.0,0.0
63463,17031,1006,1,130.0,0.3
63464,17032,1019,1,260.0,0.0
63465,17032,1018,1,175.0,0.0
63466,17032,1008,1,240.0,0.0
63467,17032,1011,1,520.0,0.05
63468,17033,1011,1,520.0,0.2
63469,17033,1012,1,49.0,0.0
63470,17034,1016,1,210.0,0.0
63471,17035,1008,1,240.0,0.0
63472,17036,1002,1,680.0,0.0
63473,17037,1005,1,55.0,0.1
63474,17037,1002,1,680.0,0.3
63475,17037,1001,2,450.0,0.15
63476,17038,1002,1,680.0,0.0
63477,17039,1001,1,450.0,0.0
63478,17040,1017,2,45.0,0.05
63479,17040,1015,1,890.0,0.0
63480,17041,1005,2,55.0,0.05
63481,17041,1019,1,260.0,0.0
63482,17041,1018,1,175.0,0.0
63483,17042,1009,1,320.0,0.1
63484,17042,1004,1,160.0,0.05
63485,17043,1012,1,49.0,0.0
63486,17044,1008,1,240.0,0.15
63487,17044,1013,3,95.0,0.0
63488,17045,1005,4,55.0,0.0
63489,17046,1017,1,45.0,0.1
63490,17046,1011,1,520.0,0.1
63491,17046,1007,1,75.0,0.15
63492,17047,1001,1,450.0,0.0
63493,17047,1006,1,130.0,0.05
63494,17048,1005,1,55.0,0.0
63495,17048,1018,1,175.0,0.05
63496,17048,1014,1,149.0,0.1
63497,17049,1003,1,89.0,0.05
63498,17049,1011,1,520.0,0.0
63499,17049,1005,1,55.0,0.1
63500,17050,1009,3,320.0,0.15
63501,17051,1010,1,119.0,0.05
63502,17051,1001,1,450.0,0.05
63503,17052,1020,1,310.0,0.1
63504,17053,1001,1,450.0,0.1
63505,17053,1019,1,260.0,0.1
63506,17054,1015,1,890.0,0.15
63507,17054,1013,1,95.0,0.15
63508,17055,1001,1,450.0,0.0
63509,17055,1016,1,210.0,0.1
63510,17056,1018,1,175.0,0.05
63511,17056,1007,1,75.0,0.2
63512,17056,1012,2,49.0,0.0
63513,17056,1017,1,45.0,0.1
63514,17057,1013,1,95.0,0.15
63515,17057,1002,3,680.0,0.2
63516,17057,1011,1,520.0,0.15
63517,17057,1015,1,890.0,0.2
63518,17057,1008,1,240.0,0.0
63519,17058,1012,1,49.0,0.0
63520,17059,1006,2,130.0,0.3
63521,17059,1009,2,320.0,0.15
63522,17060,1013,1,95.0,0.2
63523,17061,1004,1,160.0,0.1
63524,17061,1010,2,119.0,0.0
63525,17062,1005,1,55.0,0.0
63526,17062,1017,1,45.0,0.0
63527,17063,1016,1,210.0,0.05
63528,17063,1011,2,520.0,0.0
63529,17063,1009,1,320.0,0.0
63530,17064,1004,3,160.0,0.0
63531,17064,1003,1,89.0,0.2
63532,17065,1013,1,95.0,0.05
63533,17065,1020,2,310.0,0.1
63534,17065,1012,1,49.0,0.2
63535,17066,1017,1,45.0,0.1
63536,17067,1011,2,520.0,0.0
63537,17068,1018,1,175.0,0.0
63538,17068,1001,1,450.0,0.0
63539,17069,1004,1,160.0,0.0
63540,17069,1010,1,119.0,0.05
63541,17070,1006,2,130.0,0.0
63542,17071,1013,1,95.0,0.15
63543,17071,1006,1,130.0,0.2
63544,17072,1003,2,89.0,0.1
63545,17073,1013,1,95.0,0.0
63546,17074,1019,1,260.0,0.0
63547,17075,1017,1,45.0,0.0
63548,17075,1020,1,310.0,0.15
63549,17076,1008,1,240.0,0.0
63550,17076,1017,3,45.0,0.2
63551,17076,1016,2,210.0,0.1
63552,17076,1018,1,175.0,0.15
63553,17077,1012,1,49.0,0.1
63554,17077,1016,1,210.0,0.0
63555,17078,1013,1,95.0,0.0
63556,17079,1002,1,680.0,0.0
63557,17080,1008,1,240.0,0.1
63558,17081,1006,1,130.0,0.05
63559,17082,1006,1,130.0,0.1
63560,17082,1015,3,890.0,0.0
63561,17082,1001,1,450.0,0.2
63562,17083,1007,1,75.0,0.1
63563,17084,1015,1,890.0,0.05
63564,17084,1003,1,89.0,0.15
63565,17084,1007,2,75.0,0.05
63566,17084,1010,1,119.0,0.2
63567,17085,1015,1,890.0,0.0
63568,17085,1009,2,320.0,0.0
63569,17085,1019,1,260.0,0.15
63570,17086,1015,1,890.0,0.0
63571,17087,1002,1,680.0,0.15
63572,17087,1019,1,260.0,0.05
63573,17087,1018,1,175.0,0.1
63574,17088,1018,1,175.0,0.1
63575,17088,1004,1,160.0,0.0
63576,17089,1003,1,89.0,0.0
63577,17090,1004,2,160.0,0.05
63578,17090,1019,1,260.0,0.0
63579,17091,1019,1,260.0,0.15
63580,17091,1010,3,119.0,0.05
63581,17091,1012,1,49.0,0.0
63582,17091,1008,1,240.0,0.0
63583,17091,1004,2,160.0,0.0
63584,17092,1015,4,890.0,0.0
63585,17092,1020,2,310.0,0.05
63586,17093,1007,1,75.0,0.05
63587,17094,1014,1,149.0,0.0
63588,17095,1020,1,310.0,0.2
63589,17095,1006,1,130.0,0.1
63590,17096,1020,2,310.0,0.05
63591,17097,1011,2,520.0,0.0
63592,17098,1007,1,75.0,0.05
63593,17099,1007,1,75.0,0.05
63594,17100,1016,4,210.0,0.15
63595,17100,1011,1,520.0,0.0
63596,17100,1004,1,160.0,0.0
63597,17101,1008,1,240.0,0.05
63598,17101,1007,4,75.0,0.05
63599,17102,1003,1,89.0,0.0
63600,17103,1007,1,75.0,0.0
63601,17103,1012,2,49.0,0.15
63602,17104,1007,1,75.0,0.15
63603,17104,1003,2,89.0,0.15
63604,17105,1007,1,75.0,0.25
63605,17105,1003,1,89.0,0.0
63606,17105,1010,2,119.0,0.15
63607,17106,1005,3,55.0,0.1
63608,17106,1015,1,890.0,0.2
63609,17107,1004,1,160.0,0.0
63610,17107,1005,1,55.0,0.1
63611,17107,1006,1,130.0,0.0
63612,17108,1009,2,320.0,0.0
63613,17109,1013,1,95.0,0.0
63614,17109,1020,1,310.0,0.0
63615,17110,1003,2,89.0,0.0
63616,17110,1006,1,130.0,0.2
63617,17110,1015,1,890.0,0.1
63618,17111,1015,1,890.0,0.05
63619,17111,1017,1,45.0,0.0
63620,17111,1012,1,49.0,0.0
63621,17112,1012,1,49.0,0.0
63622,17112,1007,2,75.0,0.0
63623,17113,1014,1,149.0,0.2
63624,17114,1005,1,55.0,0.0
63625,17114,1012,1,49.0,0.05
63626,17114,1002,1,680.0,0.0
63627,17115,1010,4,119.0,0.05
63628,17115,1014,1,149.0,0.0
63629,17115,1006,1,130.0,0.15
63630,17115,1020,1,310.0,0.2
63631,17116,1016,2,210.0,0.1
63632,17116,1006,1,130.0,0.0
63633,17117,1004,1,160.0,0.05
63634,17117,1014,1,149.0,0.1
63635,17118,1003,1,89.0,0.0
63636,17119,1014,1,149.0,0.1
63637,17119,1003,1,89.0,0.05
63638,17119,1005,1,55.0,0.15
63639,17120,1013,1,95.0,0.05
63640,17121,1014,1,149.0,0.0
63641,17121,1006,1,130.0,0.15
63642,17122,1018,1,175.0,0.05
63643,17123,1015,2,890.0,0.0
63644,17123,1004,1,160.0,0.05
63645,17123,1003,1,89.0,0.2
63646,17124,1007,1,75.0,0.05
63647,17125,1017,1,45.0,0.15
63648,17126,1012,1,49.0,0.15
63649,17126,1008,1,240.0,0.0
63650,17127,1001,1,450.0,0.05
63651,17127,1019,1,260.0,0.25
63652,17128,1011,1,520.0,0.0
63653,17128,1013,1,95.0,0.0
63654,17129,1012,2,49.0,0.05
63655,17129,1017,1,45.0,0.0
63656,17129,1002,1,680.0,0.05
63657,17130,1019,1,260.0,0.05
63658,17130,1011,1,520.0,0.0
63659,17130,1013,1,95.0,0.05
63660,17131,1014,2,149.0,0.15
63661,17132,1008,1,240.0,0.1
63662,17133,1008,1,240.0,0.1
63663,17133,1002,1,680.0,0.0
63664,17133,1018,2,175.0,0.1
63665,17134,1020,1,310.0,0.0
63666,17135,1013,1,95.0,0.1
63667,17136,1006,1,130.0,0.1
63668,17136,1003,2,89.0,0.15
63669,17136,1017,1,45.0,0.2
63670,17137,1009,1,320.0,0.0
63671,17138,1013,1,95.0,0.15
63672,17138,1007,1,75.0,0.3
63673,17139,1014,1,149.0,0.1
63674,17140,1004,1,160.0,0.0
63675,17140,1013,1,95.0,0.05
63676,17141,1019,1,260.0,0.0
63677,17142,1020,1,310.0,0.0
63678,17143,1001,1,450.0,0.0
63679,17143,1017,1,45.0,0.05
63680,17144,1005,1,55.0,0.0
63681,17144,1015,2,890.0,0.0
63682,17144,1013,1,95.0,0.0
63683,17145,1002,1,680.0,0.05
63684,17146,1003,1,89.0,0.1
63685,17146,1017,1,45.0,0.0
63686,17146,1009,1,320.0,0.2
63687,17147,1019,2,260.0,0.15
63688,17147,1014,2,149.0,0.0
63689,17148,1006,2,130.0,0.0
63690,17148,1010,1,119.0,0.0
63691,17148,1017,2,45.0,0.0
63692,17149,1009,1,320.0,0.15
63693,17150,1011,3,520.0,0.1
63694,17151,1009,2,320.0,0.1
63695,17151,1013,1,95.0,0.0
63696,17152,1010,2,119.0,0.2
63697,17152,1011,1,520.0,0.0
63698,17153,1001,1,450.0,0.0
63699,17153,1010,1,119.0,0.1
63700,17154,1003,1,89.0,0.15
63701,17155,1012,1,49.0,0.1
63702,17155,1007,1,75.0,0.05
63703,17155,1008,1,240.0,0.1
63704,17156,1005,1,55.0,0.0
63705,17157,1011,1,520.0,0.0
63706,17157,1002,1,680.0,0.15
63707,17157,1005,2,55.0,0.0
63708,17157,1018,1,175.0,0.0
63709,17157,1014,1,149.0,0.15
63710,17158,1014,1,149.0,0.1
63711,17158,1010,1,119.0,0.0
63712,17159,1018,2,175.0,0.0
63713,17160,1017,1,45.0,0.15
63714,17160,1004,1,160.0,0.1
63715,17160,1012,1,49.0,0.0
63716,17161,1017,1,45.0,0.15
63717,17161,1020,1,310.0,0.0
63718,17161,1016,1,210.0,0.0
63719,17162,1008,4,240.0,0.05
63720,17163,1019,2,260.0,0.0
63721,17163,1016,1,210.0,0.0
63722,17164,1012,1,49.0,0.1
63723,17165,1018,1,175.0,0.05
63724,17165,1005,1,55.0,0.0
63725,17166,1006,1,130.0,0.1
63726,17166,1012,2,49.0,0.0
63727,17166,1003,2,89.0,0.3
63728,17166,1010,1,119.0,0.05
63729,17166,1017,1,45.0,0.15
63730,17167,1017,3,45.0,0.0
63731,17167,1013,1,95.0,0.0
63732,17167,1009,2,320.0,0.1
63733,17168,1013,1,95.0,0.0
63734,17169,1018,2,175.0,0.0
63735,17169,1003,1,89.0,0.15
63736,17169,1020,1,310.0,0.15
63737,17170,1006,1,130.0,0.0
63738,17170,1020,1,310.0,0.15
63739,17170,1002,2,680.0,0.0
63740,17171,1007,1,75.0,0.0
63741,17172,1020,2,310.0,0.1
63742,17173,1010,1,119.0,0.0
63743,17174,1007,1,75.0,0.0
63744,17175,1006,2,130.0,0.0
63745,17176,1007,1,75.0,0.05
63746,17177,1016,3,210.0,0.1
63747,17177,1003,1,89.0,0.1
63748,17178,1002,1,680.0,0.0
63749,17179,1019,1,260.0,0.2
63750,17179,1003,2,89.0,0.05
63751,17180,1019,1,260.0,0.0
63752,17181,1020,1,310.0,0.15
63753,17182,1011,1,520.0,0.0
63754,17183,1007,1,75.0,0.0
63755,17183,1014,1,149.0,0.25
63756,17183,1017,4,45.0,0.1
63757,17184,1020,1,310.0,0.0
63758,17184,1009,1,320.0,0.0
63759,17185,1001,1,450.0,0.0
63760,17185,1009,1,320.0,0.0
63761,17186,1017,1,45.0,0.05
63762,17186,1013,2,95.0,0.05
63763,17186,1018,2,175.0,0.15
63764,17186,1007,1,75.0,0.0
63765,17187,1014,2,149.0,0.1
63766,17188,1001,2,450.0,0.0
63767,17188,1013,1,95.0,0.05
63768,17188,1018,1,175.0,0.1
63769,17188,1005,2,55.0,0.0
63770,17188,1015,1,890.0,0.1
63771,17189,1020,1,310.0,0.1
63772,17190,1018,1,175.0,0.0
63773,17190,1007,1,75.0,0.0
63774,17190,1013,1,95.0,0.0
63775,17190,1019,2,260.0,0.05
63776,17190,1017,1,45.0,0.0
63777,17191,1005,3,55.0,0.0
63778,17191,1018,2,175.0,0.0
63779,17191,1006,3,130.0,0.05
63780,17192,1017,1,45.0,0.0
63781,17192,1014,1,149.0,0.25
63782,17192,1002,1,680.0,0.0
63783,17193,1012,1,49.0,0.0
63784,17193,1016,4,210.0,0.15
63785,17193,1015,1,890.0,0.1
63786,17194,1017,1,45.0,0.0
63787,17195,1005,2,55.0,0.1
63788,17195,1010,1,119.0,0.0
63789,17196,1002,1,680.0,0.0
63790,17197,1009,1,320.0,0.0
63791,17197,1019,1,260.0,0.0
63792,17197,1003,2,89.0,0.2
63793,17198,1016,2,210.0,0.3
63794,17199,1016,1,210.0,0.0
63795,17199,1013,1,95.0,0.0
63796,17200,1013,1,95.0,0.15
63797,17201,1012,4,49.0,0.0
63798,17201,1001,1,450.0,0.15
63799,17201,1018,1,175.0,0.1
63800,17201,1017,2,45.0,0.05
63801,17202,1005,1,55.0,0.1
63802,17202,1016,1,210.0,0.0
63803,17203,1004,1,160.0,0.15
63804,17204,1006,1,130.0,0.1
63805,17204,1018,1,175.0,0.0
63806,17205,1008,1,240.0,0.2
63807,17205,1011,2,520.0,0.0
63808,17206,1020,1,310.0,0.1
63809,17207,1009,1,320.0,0.0
63810,17207,1020,1,310.0,0.15
63811,17207,1002,1,680.0,0.15
63812,17207,1014,1,149.0,0.1
63813,17208,1015,1,890.0,0.0
63814,17208,1004,1,160.0,0.0
63815,17209,1012,1,49.0,0.2
63816,17209,1001,2,450.0,0.0
63817,17209,1020,2,310.0,0.1
63818,17209,1016,3,210.0,0.1
63819,17210,1003,2,89.0,0.1
63820,17210,1013,1,95.0,0.1
63821,17210,1001,2,450.0,0.2
63822,17210,1010,3,119.0,0.05
63823,17211,1018,2,175.0,0.2
63824,17212,1004,1,160.0,0.05
63825,17213,1004,1,160.0,0.0
63826,17214,1004,1,160.0,0.0
63827,17215,1007,1,75.0,0.0
63828,17215,1015,1,890.0,0.0
63829,17215,1013,1,95.0,0.05
63830,17216,1012,1,49.0,0.1
63831,17216,1010,1,119.0,0.05
63832,17217,1018,3,175.0,0.0
63833,17218,1018,1,175.0,0.0
63834,17218,1002,1,680.0,0.1
63835,17218,1009,1,320.0,0.1
63836,17219,1009,2,320.0,0.0
63837,17220,1016,1,210.0,0.05
63838,17221,1010,1,119.0,0.1
63839,17222,1001,1,450.0,0.15
63840,17223,1007,1,75.0,0.15
63841,17223,1016,1,210.0,0.0
63842,17224,1008,3,240.0,0.0
63843,17224,1012,1,49.0,0.0
63844,17224,1007,1,75.0,0.15
63845,17225,1002,1,680.0,0.0
63846,17226,1005,1,55.0,0.15
63847,17227,1006,1,130.0,0.2
63848,17227,1020,1,310.0,0.0
63849,17227,1016,2,210.0,0.15
63850,17228,1018,2,175.0,0.0
63851,17228,1020,1,310.0,0.0
63852,17229,1020,1,310.0,0.05
63853,17230,1002,1,680.0,0.2
63854,17230,1005,1,55.0,0.0
63855,17231,1008,1,240.0,0.0
63856,17231,1014,2,149.0,0.0
63857,17232,1013,1,95.0,0.1
63858,17232,1003,1,89.0,0.0
63859,17233,1001,2,450.0,0.2
63860,17234,1018,1,175.0,0.1
63861,17234,1019,1,260.0,0.0
63862,17235,1014,1,149.0,0.15
63863,17235,1010,1,119.0,0.05
63864,17235,1003,1,89.0,0.2
63865,17235,1020,1,310.0,0.15
63866,17236,1012,1,49.0,0.0
63867,17236,1006,1,130.0,0.0
63868,17236,1019,1,260.0,0.2
63869,17236,1010,2,119.0,0.1
63870,17237,1010,2,119.0,0.0
63871,17237,1009,2,320.0,0.05
63872,17237,1004,1,160.0,0.0
63873,17238,1013,1,95.0,0.05
63874,17239,1018,2,175.0,0.2
63875,17240,1004,1,160.0,0.15
63876,17241,1005,1,55.0,0.1
63877,17242,1013,1,95.0,0.0
63878,17242,1020,2,310.0,0.0
63879,17242,1004,1,160.0,0.1
63880,17243,1017,1,45.0,0.1
63881,17243,1011,2,520.0,0.05
63882,17243,1008,1,240.0,0.05
63883,17244,1012,1,49.0,0.0
63884,17245,1012,1,49.0,0.0
63885,17246,1011,1,520.0,0.0
63886,17247,1012,1,49.0,0.0
63887,17247,1010,1,119.0,0.05
63888,17248,1020,2,310.0,0.15
63889,17249,1013,1,95.0,0.1
63890,17250,1002,1,680.0,0.05
63891,17251,1012,1,49.0,0.05
63892,17252,1011,1,520.0,0.0
63893,17252,1004,1,160.0,0.1
63894,17253,1017,1,45.0,0.15
63895,17254,1008,1,240.0,0.0
63896,17254,1003,1,89.0,0.15
63897,17254,1009,1,320.0,0.2
63898,17255,1017,1,45.0,0.0
63899,17255,1009,3,320.0,0.0
63900,17256,1006,1,130.0,0.15
63901,17257,1010,1,119.0,0.05
63902,17257,1011,1,520.0,0.15
63903,17258,1010,1,119.0,0.2
63904,17258,1013,2,95.0,0.15
63905,17259,1010,1,119.0,0.2
63906,17259,1009,1,320.0,0.25
63907,17260,1011,4,520.0,0.05
63908,17261,1002,1,680.0,0.1
63909,17261,1006,1,130.0,0.2
63910,17261,1003,1,89.0,0.15
63911,17261,1014,1,149.0,0.1
63912,17261,1016,1,210.0,0.0
63913,17262,1002,1,680.0,0.1
63914,17262,1008,1,240.0,0.0
63915,17263,1002,1,680.0,0.0
63916,17264,1012,1,49.0,0.15
63917,17265,1019,3,260.0,0.05
63918,17266,1004,1,160.0,0.1
63919,17266,1018,1,175.0,0.15
63920,17266,1006,1,130.0,0.2
63921,17267,1011,1,520.0,0.1
63922,17268,1007,1,75.0,0.05
63923,17269,1014,1,149.0,0.0
63924,17269,1004,1,160.0,0.0
63925,17269,1019,1,260.0,0.0
63926,17270,1004,1,160.0,0.15
63927,17271,1003,1,89.0,0.15
63928,17272,1010,1,119.0,0.25
63929,17272,1018,4,175.0,0.1
63930,17272,1020,1,310.0,0.15
63931,17273,1011,1,520.0,0.0
63932,17273,1016,1,210.0,0.0
63933,17274,1012,2,49.0,0.15
63934,17275,1012,1,49.0,0.0
63935,17276,1003,1,89.0,0.1
63936,17276,1012,1,49.0,0.1
63937,17276,1002,2,680.0,0.2
63938,17276,1007,2,75.0,0.2
63939,17276,1008,1,240.0,0.2
63940,17277,1001,1,450.0,0.0
63941,17277,1002,1,680.0,0.2
63942,17278,1005,1,55.0,0.0
63943,17278,1020,1,310.0,0.2
63944,17278,1018,1,175.0,0.2
63945,17278,1002,2,680.0,0.0
63946,17279,1019,1,260.0,0.0
63947,17279,1012,1,49.0,0.0
63948,17279,1011,2,520.0,0.0
63949,17280,1017,1,45.0,0.0
63950,17280,1007,1,75.0,0.0
63951,17281,1001,1,450.0,0.0
63952,17281,1004,1,160.0,0.1
63953,17281,1020,1,310.0,0.1
63954,17282,1005,1,55.0,0.0
63955,17283,1008,1,240.0,0.0
63956,17284,1005,2,55.0,0.1
63957,17285,1014,1,149.0,0.0
63958,17285,1011,1,520.0,0.0
63959,17286,1001,1,450.0,0.15
63960,17286,1007,1,75.0,0.05
63961,17286,1013,1,95.0,0.0
63962,17287,1006,1,130.0,0.0
63963,17288,1009,1,320.0,0.0
63964,17288,1001,3,450.0,0.0
63965,17289,1018,2,175.0,0.05
63966,17289,1003,3,89.0,0.0
63967,17290,1008,1,240.0,0.15
63968,17290,1002,1,680.0,0.0
63969,17290,1017,1,45.0,0.1
63970,17291,1019,2,260.0,0.05
63971,17291,1002,2,680.0,0.2
63972,17291,1015,2,890.0,0.15
63973,17291,1006,2,130.0,0.1
63974,17292,1002,1,680.0,0.2
63975,17293,1010,2,119.0,0.15
63976,17294,1005,1,55.0,0.0
63977,17294,1003,2,89.0,0.05
63978,17294,1014,1,149.0,0.0
63979,17295,1014,2,149.0,0.1
63980,17295,1008,1,240.0,0.0
63981,17296,1013,1,95.0,0.15
63982,17296,1016,2,210.0,0.05
63983,17297,1002,1,680.0,0.0
63984,17298,1005,1,55.0,0.15
63985,17298,1003,1,89.0,0.0
63986,17298,1020,1,310.0,0.1
63987,17299,1012,1,49.0,0.05
63988,17299,1020,2,310.0,0.2
63989,17299,1002,1,680.0,0.15
63990,17300,1016,3,210.0,0.15
63991,17301,1013,2,95.0,0.0
63992,17301,1018,2,175.0,0.05
63993,17302,1017,1,45.0,0.0
63994,17302,1006,2,130.0,0.0
63995,17303,1015,1,890.0,0.2
63996,17303,1016,1,210.0,0.0
63997,17304,1012,1,49.0,0.0
63998,17305,1004,2,160.0,0.0
63999,17306,1011,1,520.0,0.15
64000,17307,1020,3,310.0,0.0
64001,17307,1003,1,89.0,0.2
64002,17308,1006,1,130.0,0.3
64003,17309,1005,1,55.0,0.0
64004,17309,1019,1,260.0,0.05
64005,17310,1015,1,890.0,0.05
64006,17310,1007,1,75.0,0.05
64007,17311,1004,1,160.0,0.0
64008,17312,1015,1,890.0,0.15
64009,17313,1005,1,55.0,0.0
64010,17313,1006,1,130.0,0.2
64011,17313,1018,3,175.0,0.0
64012,17314,1002,1,680.0,0.0
64013,17315,1017,1,45.0,0.05
64014,17316,1015,1,890.0,0.15
64015,17317,1011,1,520.0,0.0
64016,17317,1012,4,49.0,0.0
64017,17317,1019,1,260.0,0.0
64018,17317,1007,2,75.0,0.05
64019,17318,1005,1,55.0,0.2
64020,17318,1016,2,210.0,0.1
64021,17319,1020,1,310.0,0.2
64022,17320,1017,1,45.0,0.0
64023,17320,1016,2,210.0,0.0
64024,17320,1001,1,450.0,0.0
64025,17321,1007,1,75.0,0.0
64026,17322,1013,1,95.0,0.0
64027,17323,1018,1,175.0,0.05
64028,17323,1015,1,890.0,0.0
64029,17323,1020,1,310.0,0.0
64030,17323,1013,1,95.0,0.05
64031,17323,1019,4,260.0,0.0
64032,17324,1009,1,320.0,0.1
64033,17325,1013,1,95.0,0.05
64034,17325,1010,1,119.0,0.0
64035,17325,1016,1,210.0,0.05
64036,17326,1020,1,310.0,0.1
64037,17327,1019,1,260.0,0.05
64038,17327,1003,1,89.0,0.0
64039,17328,1012,1,49.0,0.1
64040,17329,1019,1,260.0,0.1
64041,17329,1004,2,160.0,0.0
64042,17329,1011,1,520.0,0.1
64043,17330,1018,1,175.0,0.0
64044,17330,1013,1,95.0,0.2
64045,17330,1004,1,160.0,0.1
64046,17331,1004,1,160.0,0.15
64047,17331,1007,1,75.0,0.2
64048,17332,1002,3,680.0,0.05
64049,17333,1011,1,520.0,0.05
64050,17334,1015,2,890.0,0.15
64051,17335,1005,1,55.0,0.15
64052,17335,1009,1,320.0,0.15
64053,17336,1002,2,680.0,0.25
64054,17336,1005,1,55.0,0.0
64055,17337,1013,1,95.0,0.1
64056,17337,1011,1,520.0,0.15
64057,17338,1007,4,75.0,0.0
64058,17338,1019,4,260.0,0.2
64059,17339,1013,1,95.0,0.1
64060,17339,1012,2,49.0,0.0
64061,17339,1018,2,175.0,0.1
64062,17339,1020,1,310.0,0.2
64063,17339,1003,1,89.0,0.0
64064,17340,1014,2,149.0,0.15
64065,17341,1013,1,95.0,0.0
64066,17342,1002,1,680.0,0.0
64067,17343,1002,2,680.0,0.0
64068,17343,1004,2,160.0,0.0
64069,17344,1005,4,55.0,0.0
64070,17344,1016,1,210.0,0.05
64071,17345,1006,1,130.0,0.3
64072,17345,1002,1,680.0,0.0
64073,17346,1017,2,45.0,0.0
64074,17347,1006,1,130.0,0.15
64075,17347,1001,1,450.0,0.0
64076,17348,1010,1,119.0,0.05
64077,17348,1008,1,240.0,0.05
64078,17348,1019,1,260.0,0.0
64079,17349,1007,2,75.0,0.2
64080,17349,1010,1,119.0,0.15
64081,17350,1002,2,680.0,0.05
64082,17350,1006,1,130.0,0.05
64083,17350,1004,1,160.0,0.1
64084,17351,1004,1,160.0,0.15
